Timestamp;TEMPERATURE[degC];HUMIDITY[%];WIND_SPEED[m1s];WIND_DIR[deg];GHI[kW1m2];POA Irr[kW1m2];P_Gaia[kW];P_Solar[kW];Pressure[mbar];Azimuth[deg];Elevation[deg]
43402,41667;5,181333333;0,7;3,825805556;100,3313889;0,136245556;0,094679167;0;0,748195782;1000;0;0
43402,45833;5,474861111;0,7;4,2645;95,97666667;0,119756944;0,095141667;0;0,751066538;1000;0;0
43402,5;5,223444444;0,7;4,460305556;93,54194444;0,115092778;0,081526944;0;0,645270127;1000;0;0
43402,54167;4,967583333;0,723527778;4,506111111;97,0275;0,065214167;0,042521111;0;0,338261195;1000;0;0
43402,58333;4,806083333;0,709083333;4,278805556;100,3411111;0,02007;0,0129825;0;0,103655627;1000;0;0
43402,625;4,627194444;0,8;4,443027778;91,40916667;0,000865278;0,001560556;0;0,012484046;1000;0;0
43402,66667;4,237222222;0,8;4,249527778;88,95027778;0;0;0;0;1000;0;0
43402,70833;4,211888889;0,839583333;3,974472222;89,08972222;0;0;0;0;1000;0;0
43402,75;4,299888889;0,9;3,514333333;89,21416667;0;0;0;0;1000;0;0
43402,79167;4,651444444;0,9;2,968888889;92,78527778;0;0;0;0;1000;0;0
43402,83333;5,433138889;0,9;3,195472222;101,0122222;0;0;0;0;1000;0;0
43402,875;5,879444444;0,9;3,638833333;104,4458333;0;0;0;0;1000;0;0
43402,91667;6,059861111;0,9;3,302027778;108,2402778;0;0;0;0;1000;0;0
43402,95833;6,245861111;0,9;3,179916667;105,6508333;0;0;0;0;1000;0;0
43403;6,618583333;0,9;3,227361111;100,0538889;0;0;0;0;2000;0;0
43572;2,649111111;0,7;1,733777778;124,3847222;0;0;0;0;2000;0;0
43572,04167;2,06;0,7;1,6225;121,5805556;0;0;0;0;1000;0;0
43572,08333;1,808055556;0,7;1,394611111;117,4805556;0;0;0;0;1000;0;0
43572,125;1,355583333;0,734666667;0,889083333;107,47;0,000267778;0,000356389;0;0,002891536;1000;0;0
43572,16667;1,059138889;0,8;0,816722222;104,5580556;0,025014444;0,013695278;0;0,111068245;1000;0;0
43572,20833;2,897916667;0,731777778;1,120527778;125,9238889;0,143124444;0,045134444;0;0,361764624;1000;0;0
43572,25;5,458;0,637333333;2,045444444;118,0366667;0,301725278;0,119246389;0;0,937245614;1000;0;0
43572,29167;8,3805;0,481722222;2,116472222;120,4891667;0,460489722;0,359806389;0;2,710565863;1000;0;0
43572,33333;10,45530556;0,4;1,926111111;122,8922222;0,593519722;0,587960833;0;4,257037716;1000;0;0
43572,375;11,94169444;0,380888889;2,464527778;115,9508333;0,679967222;0,766118611;0;5,397476305;1000;0;0
43572,41667;13,06627778;0,346583333;2,863138889;126,6230556;0,712882222;0,872257222;0;6,044665286;1000;0;0
43572,45833;13,83075;0,336361111;3,697666667;146,0502778;0,71278;0,922368889;0;6,367112243;1000;0;0
43572,5;15,15397222;0,312472222;2,819277778;114,7544444;0,667018056;0,899086111;0;6,142194932;1000;0;0
43572,54167;15,88625;0,316861111;3,300611111;120,0161111;0,5727125;0,791131944;0;5,478943699;1000;0;0
43572,58333;15,39705556;0,3845;3,841777778;132,7363889;0,465106111;0,652488056;0;4,62133995;1000;0;0
43572,625;15,01388889;0,4;2,871416667;144,4655556;0,317452778;0,447616389;0;3,241989857;1000;0;0
43572,66667;14,8285;0,4;2,085416667;140,0325;0,166246667;0,219475;0;1,633460509;1000;0;0
43572,70833;14,25013889;0,4;1,248111111;138,525;0,0513375;0,052531944;0;0,400131165;1000;0;0
43572,75;11,85569444;0,522305556;1,2265;142,7308333;0,003709722;0,004009722;0;0,031066509;1000;0;0
43572,79167;8,646361111;0,661;0,887666667;122,8736111;0;0,000175556;0;0,001380263;1000;0;0
43572,83333;6,811583333;0,749777778;1,00525;98,76277778;0;5,41667E-05;0;0;1000;0;0
43572,875;5,581194444;0,8;0,832138889;68,11055556;0;0,000126389;0;0,001007065;1000;0;0
43572,91667;5,372777778;0,709888889;1,0255;120,3611111;0;0,000223056;0;0,001778884;1000;0;0
43572,95833;4,983611111;0,702138889;0,991888889;135,4822222;0;0,000065;0;0;1000;0;0
43573;8,736621284;1,6;1,255570992;266,9477633;0;0;0;0;2000;0;0
43558;14,27118644;1,4;11,46771325;266,285357;0;0;0;0;2000;0;0
43558,04167;7,011666667;0,7;5,236083333;130,1819444;0;0;0;0;1000;0;0
43558,08333;6,995388889;0,7;5,132583333;124,8616667;0;0;0;0;1000;0;0
43558,125;6,796805556;0,745861111;4,835388889;123,0708333;0;0;0;0;1000;0;0
43558,16667;6,49025;0,8;4,877166667;128,9425;0,0004675;0,001021944;0;0,008110122;1000;0;0
43558,20833;6,495;0,8;4,508027778;128,4788889;0,046765833;0,03066;0;0,24258195;1000;0;0
43558,25;7,250166667;0,757722222;3,706416667;122,0683333;0,105480278;0,065504444;0;0,514548029;1000;0;0
43558,29167;8,051;0,7;4,596;140,8847222;0,207130556;0,139930278;0;1,087440167;1000;0;0
43558,33333;9,132305556;0,694138889;4,541083333;138,3583333;0,349269167;0,327303056;0;2,482122032;1000;0;0
43558,375;9,6175;0,699027778;5,231361111;132,3797222;0,508480833;0,588451667;0;4,341827195;1000;0;0
43558,41667;10,07069444;0,646944444;4,536805556;132,5533333;0,42547;0,431456667;0;3,22198786;1000;0;0
43558,45833;11,28069444;0,6;3,564805556;124,1613889;0,44767;0,489692222;0;3,600948793;1000;0;0
43558,5;13,29277778;0,528222222;3,390833333;120,4066667;0,382745556;0,366314722;0;2,705550174;1000;0;0
43558,54167;13,43927778;0,5;3,410111111;121,7525;0,380639167;0,439074722;0;3,213346679;1000;0;0
43558,58333;12,15113889;0,577805556;4,189944444;152,2802778;0,304014444;0,396041389;0;2,937463478;1000;0;0
43558,625;10,85913889;0,6;3,361583333;137,2877778;0,156765556;0,147969444;0;1,133165284;1000;0;0
43558,66667;10,79252778;0,6;1,923805556;103,8336111;0,071970833;0,054698611;0;0,423168631;1000;0;0
43558,70833;9,442444444;0,6;1,858972222;103,2716667;0,014768889;0,010409444;0;0,081454318;1000;0;0
43558,75;8,84225;0,671944444;2,223722222;103,2772222;2,77778E-07;1,66667E-06;0;0;1000;0;0
43558,79167;8,847694444;0,6425;2,190444444;114,2486111;0;0;0;0;1000;0;0
43558,83333;8,973055556;0,6;2,562888889;118,7883333;0;0;0;0;1000;0;0
43558,875;8,872333333;0,6;2,641638889;121,6177778;0;0;0;0;1000;0;0
43558,91667;9,392944444;0,6;2,795;117,1755556;0;0;0;0;1000;0;0
43558,95833;9,292472222;0,6;2,989083333;114,4725;0;0;0;0;1000;0;0
43559;8,873805556;0,579972222;3,052888889;117,7411111;0;0;0;0;2000;0;0
43458;-4,161794943;1,777410392;1;70;0;2,50069E-06;0;0;2000;0;0
43458,04167;-1,348055556;0,853277778;0,5;35;0;4,72222E-06;0;0;1000;0;0
43458,08333;-0,834555556;0,801194444;0,926416667;35;0;1,22222E-05;0;0;1000;0;0
43458,125;-0,183805556;0,8;3,080277778;123,2666667;0;3,86111E-05;0;0;1000;0;0
43458,16667;0,203138889;0,782138889;3,582833333;267,3669444;0;2,77778E-07;0;0;1000;0;0
43458,20833;-0,248472222;0,8;2,262916667;239,4272222;0;2,22222E-05;0;0;1000;0;0
43458,25;-0,459722222;0,8;1,947777778;275,175;0;1,16667E-05;0;0;1000;0;0
43458,29167;-0,633944444;0,802972222;1,945138889;318,7575;0,00145;0,004071389;0;0,033297901;1000;0;0
43458,33333;-0,318777778;0,830194444;1,702666667;310,9444444;0,023736667;0,042065278;0;0,342027222;1000;0;0
43458,375;0,0645;0,889194444;1,651138889;254,0052778;0,043829722;0,034086667;0;0,276962703;1000;0;0
43458,41667;0,434444444;0,9;1,88975;240,9922222;0,076448889;0,082603056;0;0,666335769;1000;0;0
43458,45833;1,167388889;0,899972222;2,451138889;239,0763889;0,065363611;0,048652778;0;0,39289832;1000;0;0
43458,5;1,619555556;0,826944444;2,540555556;232,4338889;0,054531944;0,040319444;0;0,325291198;1000;0;0
43458,54167;1,143611111;0,9;1,906583333;215,1894444;0,016764167;0,011641389;0;0,094411704;1000;0;0
43458,58333;1,413472222;0,9;1,827916667;224,3083333;0,001478333;0,002807222;0;0,022764065;1000;0;0
43458,625;1,67975;0,9;3,012;286,35;0;0,000133611;0;0,001082584;1000;0;0
43458,66667;1,190333333;0,9;1,880777778;296,1138889;0;0;0;0;1000;0;0
43458,70833;1,065527778;0,9;3,744777778;274,8138889;0;0;0;0;1000;0;0
43458,75;1,229333333;0,9;3,138194444;280,7077778;0;0;0;0;1000;0;0
43458,79167;1,146527778;0,9;2,614388889;252,0011111;0;0;0;0;1000;0;0
43458,83333;1,432611111;0,9;3,184888889;246,71;0;0;0;0;1000;0;0
43458,875;1,789611111;0,9;3,286083333;246,7177778;0;0;0;0;1000;0;0
43458,91667;3,346861111;0,9;5,653555556;266,285;0;0;0;0;1000;0;0
43458,95833;3,771111111;0,9;6,221944444;264,2019444;0;2,77778E-07;0;0;1000;0;0
43496;0,624916667;0,8;3,770555556;118,9036111;0;0;0;0;2000;0;0
43496,04167;0,475555556;0,8;3,982611111;116,9694444;0;0;0;0;1000;0;0
43496,08333;0,573916667;0,8;3,600888889;117,4444444;0;0;0;0;1000;0;0
43496,125;1,170388889;0,8;5,306555556;126,3808333;0;0;0;0;1000;0;0
43496,16667;1,349972222;0,8;5,809833333;125,8633333;0;0;0;0;1000;0;0
43496,20833;1,138888889;0,8;6,010638889;134,4013889;0;0;0;0;1000;0;0
43496,25;0,999583333;0,8;6,24975;133,8538889;0;0;0;0;1000;0;0
43496,29167;0,874305556;0,8;6,208555556;137,2547222;0,000724444;0,001235556;0;0,010044445;1000;0;0
43496,33333;0,812888889;0,8;6,013916667;139,1897222;0,003037778;0,003134722;0;0,025485983;1000;0;0
43496,375;0,8;0,8;5,43575;140,4113889;0,013122222;0,009349444;0;0,075972483;1000;0;0
43496,41667;0,854472222;0,800111111;5,293333333;142,3241667;0,022782778;0,013957778;0;0,113343078;1000;0;0
43496,45833;0,802777778;0,872166667;5,06775;138,8608333;0,025333889;0,015604444;0;0,126720185;1000;0;0
43496,5;0,870888889;0,82225;4,554388889;134,3552778;0,029699444;0,019267778;0;0,156359656;1000;0;0
43496,54167;0,996694444;0,8;4,619861111;135,3733333;0,024810556;0,015272778;0;0,123923268;1000;0;0
43496,58333;1,086222222;0,8;3,755388889;142,1297222;0,004363333;0,004036667;0;0,032776422;1000;0;0
43496,625;0,927083333;0,8;3,2865;154,8794444;0,000370278;0,001384722;0;0,011254137;1000;0;0
43496,66667;0,771;0,800027778;2,777138889;155,4425;0;0;0;0;1000;0;0
43496,70833;0,707083333;0,825611111;2,832;146,5186111;0;0;0;0;1000;0;0
43496,75;0,268027778;0,843388889;2,223222222;145,5952778;0;0;0;0;1000;0;0
43496,79167;-0,379555556;0,889638889;2,006666667;135,4525;0;0,000252778;0;0,002066047;1000;0;0
43496,83333;-0,563888889;0,860083333;1,640305556;123,2986111;0;8,52778E-05;0;0;1000;0;0
43496,875;-1,099805556;0,9;1,021527778;71,20861111;0;4,30556E-05;0;0;1000;0;0
43496,91667;-0,6515;0,9;0,751666667;79,625;0;2,83333E-05;0;0;1000;0;0
43496,95833;-0,488305556;0,9;0,691277778;107,5758333;0;3,33333E-06;0;0;1000;0;0
43497;-0,673861111;0,9;0,840694444;107,5927778;0;8,33333E-07;0;0;2000;0;0
43655,04167;12,76055556;0,894277778;4,097305556;299,1569444;0;0;0;0;1000;0;0
43655,08333;12,61772222;0,883472222;4,421888889;298,9736111;0,000888889;0,000961667;0;0,007428633;1000;0;0
43655,125;12,61252778;0,8845;4,600138889;290,6927778;0,019836667;0,012807778;0;0,098818232;1000;0;0
43655,16667;12,70955556;0,8;4,919805556;295,9261111;0,063151944;0,043405556;0;0,333721205;1000;0;0
43655,20833;12,99411111;0,8;5,240861111;289,9641667;0,118977778;0,079849444;0;0,610963805;1000;0;0
43655,25;13,62966667;0,797;4,96675;292,8708333;0,307066667;0,154748889;0;1,171463801;1000;0;0
43655,29167;14,48338889;0,748055556;5,042111111;288,7519444;0,454109444;0,258614444;0;1,92945526;1000;0;0
43655,33333;15,41258333;0,702277778;5,257722222;288,0222222;0,691980556;0,504977778;0;3,657644397;1000;0;0
43655,375;16,30716667;0,7;5,138805556;286,7494444;0,785918056;0,663316944;0;4,701179095;1000;0;0
43655,41667;16,89016667;0,7;5,376;285,7897222;0,779681389;0,721071667;0;5,070050334;1000;0;0
43655,45833;17,7875;0,671333333;4,896194444;294,4238889;0,827673611;0,849398889;0;5,846077387;1000;0;0
43655,5;18,30733333;0,600583333;4,927277778;302,0572222;0,816503333;0,859696667;0;5,895786802;1000;0;0
43655,54167;18,93133333;0,616722222;4,028083333;302,0138889;0,739466944;0,773473611;0;5,311635111;1000;0;0
43655,58333;19,28563889;0,617111111;3,952972222;304,5019444;0,579071111;0,535082222;0;3,772481921;1000;0;0
43655,625;18,88241667;0,647555556;3,659333333;304,4866667;0,311385;0,268742778;0;1,956851671;1000;0;0
43655,66667;18,97552778;0,640416667;3,498888889;303,6458333;0,289714444;0,227326667;0;1,662073308;1000;0;0
43655,70833;18,63308333;0,611194444;3,614055556;307,2880556;0,201923889;0,091883889;0;0,683610739;1000;0;0
43655,75;17,43672222;0,697416667;3,358222222;306,1169444;0,077427222;0,035886389;0;0,270164413;1000;0;0
43655,79167;16,38294444;0,793166667;3,024638889;308,8972222;0,012328333;0,010781389;0;0,081789523;1000;0;0
43655,83333;15,62561111;0,877972222;2,537388889;309,8025;4,91667E-05;0,000291944;0;0,002225072;1000;0;0
43655,875;15,24825;0,9;2,722861111;307,4144444;0;0;0;0;1000;0;0
43655,91667;15,11872222;0,9;2,481583333;307,2455556;0;0;0;0;1000;0;0
43655,95833;15,18980556;0,838805556;2,790916667;308,7630556;0;0;0;0;1000;0;0
43656;15,15311111;0,859944444;2,81225;306,0244444;0;0;0;0;2000;0;0
43284,04167;17,03219444;0,8;2,568861111;296,8902778;0;0;0;0;1000;0;0
43284,08333;15,32713889;0,837972222;1,826333333;258,8566667;0,002232778;0,002773056;0;0,021156913;1000;0;0
43284,125;14,29794444;0,9;1,825694444;253,8813889;0,045280556;0,021357222;0;0,163321447;1000;0;0
43284,16667;15,55258333;0,848027778;2,576333333;273,8230556;0,147864444;0,045296389;0;0,343484871;1000;0;0
43284,20833;17,19641667;0,793111111;3,547;290,7244444;0,2789475;0,061913333;0;0,465262927;1000;0;0
43284,25;18,67491667;0,655388889;3,526055556;291,3219444;0,416573333;0,115583056;0;0,857366993;1000;0;0
43284,29167;20,08797222;0,599638889;3,649694444;293,9502778;0,542140278;0,317041389;0;2,282313544;1000;0;0
43284,33333;20,90402778;0,572388889;4,209583333;290,7463889;0,650095556;0,521722222;0;3,658764112;1000;0;0
43284,375;21,87811111;0,472083333;4,123861111;295,5952778;0,730243889;0,6920775;0;4,731499471;1000;0;0
43284,41667;22,86775;0,417805556;4,200972222;303,7483333;0,771929167;0,810309444;0;5,436038723;1000;0;0
43284,45833;23,74188889;0,409666667;4,413416667;303,8347222;0,775768056;0,864819722;0;5,745518321;1000;0;0
43284,5;24,40397222;0,40325;4,138833333;300,325;0,740031111;0,852772222;0;5,643656463;1000;0;0
43284,54167;24,61936111;0,39975;4,228611111;304,6247222;0,668935833;0,7765875;0;5,185254176;1000;0;0
43284,58333;24,932;0,374277778;3,782083333;307,3938889;0,569216389;0,646475556;0;4,368125523;1000;0;0
43284,625;24,73966667;0,371027778;3,532388889;307,1694444;0,447625556;0,466964167;0;3,225808483;1000;0;0
43284,66667;24,48405556;0,396027778;3,057638889;308,0669444;0,3143;0,259183056;0;1,836981212;1000;0;0
43284,70833;24,05297222;0,4;2,609944444;309,5652778;0,183108056;0,088556667;0;0,642101457;1000;0;0
43284,75;23,31166667;0,452333333;2,154027778;297,0219444;0,076155833;0,039285;0;0,287566678;1000;0;0
43284,79167;21,24088889;0,491111111;1,443222222;254,0866667;0,014044722;0,013950278;0;0,103434614;1000;0;0
43284,83333;19,04755556;0,577166667;0,781111111;253,4591667;0,000233611;0,0007225;0;0,005420997;1000;0;0
43284,875;17,46152778;0,642305556;1,204166667;226,4719444;0;0;0;0;1000;0;0
43284,91667;16,81988889;0,709333333;1,877666667;234,2402778;0;0,000241111;0;0,001827724;1000;0;0
43284,95833;16,44169444;0,771722222;2,227972222;246,4116667;0;0,000166389;0;0,00126348;1000;0;0
43270;15,08933333;0,9;3,1285;226,5630556;0;0;0;0;2000;0;0
43270,04167;14,83302778;0,9;3,307861111;230,6861111;0;0;0;0;1000;0;0
43270,08333;14,39697222;0,827722222;4,011805556;244,5927778;0,004024444;0,004458889;0;0,034157263;1000;0;0
43270,125;14,07994444;0,8;3,8495;243,22;0,047162778;0,025429167;0;0,19462987;1000;0;0
43270,16667;14,33519444;0,8;3,814416667;236,1486111;0,072780833;0,046674722;0;0,355993264;1000;0;0
43270,20833;15,31008333;0,8;4,478555556;239,0097222;0,189194167;0,088284722;0;0,667583507;1000;0;0
43270,25;16,62205556;0,798166667;5,748333333;253,3922222;0,243010833;0,15249;0;1,139794959;1000;0;0
43270,29167;17,00383333;0,718722222;5,41975;264,5016667;0,247430278;0,164428056;0;1,22497912;1000;0;0
43270,33333;17,86491667;0,7;5,825722222;269,1922222;0,35939;0,255213611;0;1,877499796;1000;0;0
43270,375;18,42938889;0,691833333;6,102472222;268,755;0,369395556;0,282973333;0;2,071463701;1000;0;0
43270,41667;19,13847222;0,633666667;6,295027778;274,4258333;0,475191667;0,452415278;0;3,247113825;1000;0;0
43270,45833;19,84822222;0,520916667;7,571777778;278,0602778;0,627699722;0,6719325;0;4,725971371;1000;0;0
43270,5;19,92002778;0,520472222;8,097555556;279,1105556;0,752397222;0,852781111;0;5,909821428;1000;0;0
43270,54167;19,64441667;0,504305556;8,087861111;284,7675;0,698607778;0,781101667;0;5,455961196;1000;0;0
43270,58333;19,34341667;0,480722222;7,767083333;283,8505556;0,584534167;0,645715833;0;4,56734249;1000;0;0
43270,625;18,92241667;0,499666667;7,380416667;283,3002778;0,453703056;0,457808889;0;3,297489405;1000;0;0
43270,66667;18,43566667;0,506333333;7,652111111;288,8366667;0,316372222;0,249622222;0;1,837535106;1000;0;0
43270,70833;17,72925;0,519888889;7,73975;289,0025;0,185148611;0,0836525;0;0,626954736;1000;0;0
43270,75;17,08133333;0,582444444;7,358111111;287,1666667;0,073687778;0,036860833;0;0,278189271;1000;0;0
43270,79167;16,16477778;0,6;5,372972222;280,345;0,0137025;0,012115;0;0,09200188;1000;0;0
43270,83333;15,149;0,615027778;4,818388889;271,5002778;0,000183056;0,0006375;0;0,00486907;1000;0;0
43270,875;14,25847222;0,693972222;4,866694444;263,2755556;0;0;0;0;1000;0;0
43270,91667;13,38508333;0,7;4,468083333;254,3938889;0;0;0;0;1000;0;0
43270,95833;12,35152778;0,773888889;2,978861111;237,1969444;0;0;0;0;1000;0;0
43535;-0,210444444;0,8215;3,144944444;244,5877778;0;0;0;0;2000;0;0
43535,04167;-0,622027778;0,9;2,414416667;239,0377778;0;0;0;0;1000;0;0
43535,08333;-1,195;0,9;1,300361111;230,0630556;0;0;0;0;1000;0;0
43535,125;-1,329722222;0,878694444;1,164611111;216,9147222;0;0;0;0;1000;0;0
43535,16667;-1,875305556;0,9;0,865861111;167,8755556;0;0;0;0;1000;0;0
43535,20833;-1,91325;0,9;1,974333333;176,1686111;0,002489167;0,004262778;0;0,035050444;1000;0;0
43535,25;-0,969638889;0,863972222;1,422083333;163,2375;0,0682475;0,0792875;0;0,643488057;1000;0;0
43535,29167;0,660888889;0,801027778;0,894916667;203,8669444;0,1794125;0,181226944;0;1,44127084;1000;0;0
43535,33333;2,110944444;0,745083333;1,211777778;265,7563889;0,268542222;0,323188333;0;2,509552752;1000;0;0
43535,375;2,439694444;0,701361111;2,00825;307,8530556;0,400339444;0,604843889;0;4,538605784;1000;0;0
43535,41667;3,712666667;0,637444444;2,454388889;302,6463889;0,492523333;0,769313889;0;5,635617329;1000;0;0
43535,45833;4,743305556;0,448666667;3,380916667;296,8858333;0,4386975;0,753575833;0;5,535543657;1000;0;0
43535,5;5,129916667;0,551138889;3,503194444;307,5711111;0,462162778;0,877081944;0;6,342813032;1000;0;0
43535,54167;4,880305556;0,5515;3,973833333;306,6330556;0,367948611;0,765356389;0;5,630057393;1000;0;0
43535,58333;4,317416667;0,548305556;5,49075;306,4677778;0,251346111;0,627973889;0;4,734211041;1000;0;0
43535,625;4,087805556;0,552861111;4,703638889;309,9811111;0,143408889;0,452816111;0;3,468923598;1000;0;0
43535,66667;3,417666667;0,621277778;3,584805556;304,6236111;0,031725278;0,159524167;0;1,261305001;1000;0;0
43535,70833;2,40125;0,690555556;2,880583333;307,9566667;0,000699444;0,001748889;0;0,014124342;1000;0;0
43535,75;2,065138889;0,697472222;2,74125;311,4933333;0;0;0;0;1000;0;0
43535,79167;1,598055556;0,767222222;2,666166667;295,9391667;0;1,38889E-06;0;0;1000;0;0
43535,83333;1,807972222;0,8;3,957416667;290,7108333;0;1,94444E-06;0;0;1000;0;0
43535,875;1,5185;0,802944444;2,5795;287,1675;0;1,52778E-05;0;0;1000;0;0
43535,91667;0,004416667;0,9;2,195888889;256,2369444;0;0,000204167;0;0,001666038;1000;0;0
43535,95833;0,252722222;0,865222222;1,420888889;243,4338889;0;0,000284722;0;0,002320923;1000;0;0
43536;0,133277778;0,888222222;1,286611111;201,6958333;0;0;0;0;2000;0;0
43618;22,21969992;1,8;7,662934148;475,4376216;0;0,001095026;0;0,008096378;2000;0;0
43618,04167;10,77780556;0,9;2,724777778;250,9294444;0;0;0;0;1000;0;0
43618,08333;10,27730556;0,9;1,726305556;244,8261111;0,001986389;0,002438333;0;0,019028411;1000;0;0
43618,125;10,15108333;0,9;1,742694444;234,7352778;0,05639;0,0246375;0;0,19184776;1000;0;0
43618,16667;10,923;0,9;1,64225;241,8969444;0,111432222;0,057483889;0;0,444245703;1000;0;0
43618,20833;11,80058333;0,9;1,157111111;252,6272222;0,194835;0,106613333;0;0,815254058;1000;0;0
43618,25;12,91880556;0,825361111;0,983888889;197,6697222;0,311969444;0,177465278;0;1,337231569;1000;0;0
43618,29167;14,95330556;0,740361111;1,385222222;198,9561111;0,569056944;0,322924722;0;2,365823598;1000;0;0
43618,33333;16,46280556;0,616666667;2,156972222;217,3088889;0,554044444;0,402969167;0;2,907507496;1000;0;0
43618,375;17,57463889;0,558;2,366611111;197,9241667;0,7076;0,604432222;0;4,228539749;1000;0;0
43618,41667;18,79372222;0,535361111;1,909055556;198,8919444;0,682494444;0,6055975;0;4,20007527;1000;0;0
43618,45833;19,8585;0,542583333;2,127694444;139,1047222;0,757916944;0,710966667;0;4,840342756;1000;0;0
43618,5;19,22741667;0,59625;3,879166667;151,4625;0,781263056;0,825323889;0;5,618291692;1000;0;0
43618,54167;18,60377778;0,567916667;3,882972222;137,6155556;0,611966111;0,617734167;0;4,32576312;1000;0;0
43618,58333;18,25861111;0,5;4,024138889;142,2333333;0,516483056;0,513803611;0;3,650778173;1000;0;0
43618,625;17,70733333;0,506694444;4,128055556;145,2113889;0,448137222;0,416279167;0;3,000347951;1000;0;0
43618,66667;17,16661111;0,566027778;3,674305556;146,3677778;0,297949722;0,217089722;0;1,603135811;1000;0;0
43618,70833;16,29852778;0,663416667;3,553527778;137,0552778;0,142529722;0,077667222;0;0,585009838;1000;0;0
43618,75;15,90872222;0,7;2,805666667;146,1527778;0,073896389;0,046748889;0;0,353893487;1000;0;0
43618,79167;15,24555556;0,7;3,799083333;134,7966667;0,008320556;0,006202778;0;0,04732542;1000;0;0
43618,83333;14,87280556;0,648805556;4,796861111;126,4786111;0;4,19444E-05;0;0;1000;0;0
43618,875;14,81066667;0,6;5,019472222;129,7297222;0;0;0;0;1000;0;0
43618,91667;14,89816667;0,662583333;5,271638889;139,0483333;0;2,80556E-05;0;0;1000;0;0
43618,95833;14,98627778;0,719111111;5,829388889;139,9069444;0;4,44444E-05;0;0;1000;0;0
43619;14,00822222;0,8;5,116444444;139,6808333;0;0;0;0;2000;0;0
43301;34,96615727;1,415198666;5,288802445;629,986663;0;0;0;0;2000;0;0
43301,04167;16,34447222;0,8;3,776194444;303,4655556;0;0;0;0;1000;0;0
43301,08333;15,9415;0,8;3,453583333;304,4266667;0,000315278;0,0007475;0;0,005688694;1000;0;0
43301,125;15,68077778;0,8;3,727277778;299,4130556;0,0235975;0,014829444;0;0,112813475;1000;0;0
43301,16667;15,81608333;0,8;3,530111111;300,1194444;0,119716944;0,043217222;0;0,327511961;1000;0;0
43301,20833;16,08386111;0,8;2,845805556;278,7272222;0,201481111;0,062749444;0;0,473748285;1000;0;0
43301,25;17,08875;0,705333333;3,726361111;287,8594444;0,362648889;0,115075278;0;0,860091806;1000;0;0
43301,29167;18,02936111;0,638777778;4,146583333;287,4369444;0,4956325;0,298071111;0;2,17412978;1000;0;0
43301,33333;18,99491667;0,600888889;4,104472222;291,7963889;0,640995833;0,517631389;0;3,664361698;1000;0;0
43301,375;19,89913889;0,599666667;4,381388889;300,9291667;0,730355556;0,697395833;0;4,819082094;1000;0;0
43301,41667;20,79080556;0,577555556;4,077055556;298,7361111;0,775035556;0,8178725;0;5,535804951;1000;0;0
43301,45833;21,48227778;0,523361111;4,051;298,9991667;0,776764167;0,872684167;0;5,84543077;1000;0;0
43301,5;22,65469444;0,500777778;3,855444444;299,8986111;0,7381975;0,866816111;0;5,767262905;1000;0;0
43301,54167;23,14461111;0,5;3,914583333;302,0708333;0,6655075;0,793595833;0;5,317417592;1000;0;0
43301,58333;23,33238889;0,436222222;3,901277778;304,1108333;0,564276111;0,663018333;0;4,510122221;1000;0;0
43301,625;23,24444444;0,471166667;3,429333333;300,8844444;0,439308056;0,480089167;0;3,334487329;1000;0;0
43301,66667;22,91786111;0,499472222;3,065694444;295,8561111;0,300235556;0,268923056;0;1,918256179;1000;0;0
43301,70833;22,27905556;0,5;2,78175;306,8566667;0,163243611;0,094247778;0;0,688733914;1000;0;0
43301,75;21,48430556;0,542222222;2,086583333;300,9213889;0,0506425;0,032925;0;0,243277399;1000;0;0
43301,79167;20,32958333;0,6;1,638027778;293,3022222;0,004138889;0,0061;0;0,045467781;1000;0;0
43301,83333;19,61597222;0,633972222;1,257833333;311,5944444;0;0,000114444;0;0;1000;0;0
43301,875;19,14319444;0,7;1,287305556;311,67;0;0,000132222;0;0;1000;0;0
43301,91667;17,7325;0,763305556;1,138944444;269,4708333;0;0;0;0;1000;0;0
43301,95833;15,97066667;0,886805556;0,911083333;247,9044444;0;0;0;0;1000;0;0
43322;20,46983333;0,9;4,657611111;160,665;0;0;0;0;2000;0;0
43322,04167;20,18252778;0,9;4,422111111;173,6991667;0;0;0;0;1000;0;0
43322,08333;20,48088889;0,864166667;6,2915;183,9952778;0;0;0;0;1000;0;0
43322,125;19,82419444;0,799361111;7,740861111;194,135;0,003913611;0,002978611;0;0,022265524;1000;0;0
43322,16667;19,26486111;0,782777778;7,949805556;201,3811111;0,043628333;0,023513056;0;0,175906582;1000;0;0
43322,20833;19,46163889;0,707583333;7,980916667;205,3205556;0,127883333;0,055373333;0;0,412753532;1000;0;0
43322,25;19,53397222;0,745527778;6,323722222;212,4388889;0,157632778;0,083121111;0;0,617404468;1000;0;0
43322,29167;19,9915;0,665138889;6,895305556;237,3536111;0,28399;0,212529167;0;1,556796064;1000;0;0
43322,33333;20,89027778;0,593388889;7,566305556;234,6411111;0,527581944;0,446927222;0;3,193593574;1000;0;0
43322,375;20,60838889;0,5545;7,962361111;243,7577778;0,452829167;0,435239722;0;3,120743942;1000;0;0
43322,41667;20,35969444;0,583944444;8,395805556;252,6683333;0,585292222;0,626320833;0;4,426012899;1000;0;0
